User_ID,Subscription_Type,Monthly_Revenue,Country,Age,Gender,Device
1625,Basic,10,Italy,51,Female,Smart TV
2240,Basic,12,Italy,51,Female,Laptop
159,Standard,10,Spain,51,Female,Smart TV
429,Standard,14,Spain,51,Male,Laptop
559,Standard,13,Spain,51,Female,Tablet
634,Standard,12,Spain,51,Female,Smart TV
637,Basic,12,Spain,51,Female,Tablet
667,Basic,11,Spain,51,Female,Smartphone
742,Basic,13,Spain,51,Male,Smartphone
859,Standard,12,Spain,51,Female,Tablet
997,Basic,14,Spain,51,Male,Tablet
1086,Premium,15,Spain,51,Female,Tablet
1087,Basic,11,Spain,51,Male,Tablet
1099,Premium,13,Spain,51,Female,Laptop
1132,Standard,13,Spain,51,Male,Laptop
1162,Basic,10,Spain,51,Male,Smart TV
1252,Basic,11,Spain,51,Male,Laptop
1294,Premium,11,Spain,51,Female,Smartphone
1297,Basic,14,Spain,51,Female,Smartphone
1356,Premium,11,Spain,51,Male,Smartphone
1357,Standard,11,Spain,51,Male,Smart TV
1626,Premium,11,Spain,51,Male,Smart TV
1759,Standard,10,Spain,51,Male,Smart TV
2241,Premium,11,Spain,51,Female,Tablet
2449,Premium,10,Spain,51,Female,Smart TV
2479,Standard,11,Spain,51,Female,Laptop
227,Premium,12,Brazil,51,Female,Smartphone
427,Basic,11,Brazil,51,Male,Smart TV
1172,Basic,11,Brazil,51,Female,Smart TV
1637,Basic,11,Brazil,51,Female,Laptop
122,Basic,11,Canada,51,Male,Smart TV
382,Standard,10,Canada,51,Male,Smart TV
492,Basic,10,Canada,51,Male,Tablet
1137,Premium,13,Canada,51,Male,Smart TV
1434,Standard,13,Canada,51,Female,Laptop
1494,Premium,13,Canada,51,Female,Smartphone
1584,Standard,11,Canada,51,Male,Tablet
1782,Basic,13,Canada,51,Male,Laptop
2367,Basic,12,Canada,51,Male,Tablet
76,Basic,13,France,51,Female,Laptop
216,Premium,14,France,51,Female,Smart TV
496,Premium,10,France,51,Female,Laptop
586,Premium,15,France,51,Female,Laptop
1006,Premium,10,France,51,Female,Smart TV
1111,Premium,13,France,51,Male,Smart TV
1156,Premium,14,France,51,Female,Laptop
1231,Premium,13,France,51,Male,Tablet
1441,Premium,11,France,51,Female,Tablet
1471,Premium,10,France,51,Female,Smartphone
1816,Premium,14,France,51,Female,Laptop
2251,Basic,13,France,51,Female,Laptop
288,Standard,14,Mexico,51,Male,Smart TV
398,Standard,13,Mexico,51,Female,Tablet
948,Standard,12,Mexico,51,Male,Laptop
963,Standard,13,Mexico,51,Female,Tablet
1023,Standard,10,Mexico,51,Female,Laptop
1383,Standard,13,Mexico,51,Female,Tablet
1488,Standard,10,Mexico,51,Female,Smart TV
1875,Basic,14,Germany,51,Male,Smart TV
2040,Standard,15,Germany,51,Male,Laptop
4,Standard,12,Australia,51,Female,Laptop
264,Premium,10,Australia,51,Male,Smartphone
454,Standard,15,Australia,51,Female,Tablet
614,Basic,15,Australia,51,Male,Smartphone
1109,Premium,13,Australia,51,Female,Smartphone
1214,Basic,10,Australia,51,Female,Smartphone
1619,Standard,14,Australia,51,Female,Laptop
1979,Premium,15,Australia,51,Female,Smartphone
548,Standard,12,United States,51,Female,Smartphone
671,Basic,10,United States,51,Male,Tablet
850,Basic,13,United States,51,Female,Smart TV
1120,Basic,13,United States,51,Female,Smartphone
1165,Basic,15,United States,51,Male,Smartphone
1271,Basic,13,United States,51,Male,Smartphone
1301,Premium,14,United States,51,Male,Smart TV
1390,Basic,11,United States,51,Female,Laptop
1526,Premium,10,United States,51,Male,Tablet
2035,Premium,11,United States,51,Female,Smart TV
2140,Basic,14,United States,51,Male,Tablet
2228,Standard,15,United States,51,Male,Tablet
2378,Standard,11,United States,51,Male,Smart TV
2393,Standard,12,United States,51,Female,Tablet
2426,Premium,15,United States,51,Male,Smartphone
613,Standard,12,United Kingdom,51,Male,Laptop
733,Standard,10,United Kingdom,51,Female,Laptop
1048,Standard,15,United Kingdom,51,Male,Tablet
1333,Standard,14,United Kingdom,51,Male,Tablet
1468,Standard,12,United Kingdom,51,Male,Laptop
1798,Standard,10,United Kingdom,51,Male,Smartphone
